baseMean,log2FoldChange,pvalue,padj,gene,dataType,growthPhase.y,investigatedEffect,testVSbase
4.953293264,1.314385757,0.021420324,0.087843924,dadX,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.106257649,-1.710547526,0.015937107,0.073393097,ycgO,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
6.604592715,1.237170386,0.071585943,0.184665755,ldcA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
7.617436134,0.306814027,0.479142464,0.606692511,mltE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.563458209,-0.615019007,0.434048633,,ycgR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.005309402,0.01479942,0.976473237,,ymgE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.125645848,-0.304682923,0.664851641,,ycgY,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.013404617,0.27629217,0.711241824,0.798275363,treA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
26.49470761,-0.281491828,0.538339956,0.658514316,dhaM,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
18.85394976,1.131752749,0.02531944,0.098566884,dhaL,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
20.36609444,1.804174609,9.16e-06,0.000236741,dhaK,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.297512049,-1.062671724,0.178799591,0.318405118,dhaR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.727005755,-2.430786738,0.001981747,0.017856658,ycgV,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
79.25175036,0.688830894,0.101763821,0.223915407,ychF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
20.01113965,1.092978089,0.007313505,0.043487741,pth,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.18708117,0.280513869,0.647975034,,ychH,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.565488389,1.661259007,0.040103415,,ychM,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
147.549082,0.447123247,0.30296774,0.450490672,prsA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
8.539980781,1.804794895,7.92e-05,0.001416946,ipk,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
23.28840443,0.961178537,0.023235361,0.092760201,lolB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
6.520991512,1.732153729,0.000773146,0.009082193,hemA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
13.65524506,0.580895708,0.179834776,0.319359606,prfA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.828012475,0.461853132,0.51488939,0.637446517,hemK,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.043705186,-0.014504277,0.976943106,,ychQ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.076027737,-1.670641271,0.029958766,0.108898413,ychA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
71.12120518,0.942285642,0.024723437,0.097184756,kdsA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.008924353,0.008078985,0.987155541,,ldrA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.003689008,0.017819633,0.971673748,,ldrB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.007147671,0.011807757,0.981228172,,ldrC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.173258235,-0.079204791,0.914232619,,chaA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.301171393,-0.322451149,0.683478399,,chaB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.434440882,-0.702900445,0.35675337,,chaC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
10.49364682,0.547772384,0.237286296,0.383585363,ychN,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.682524995,-0.763152693,0.33620255,,ychP,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
9.597246669,0.631381722,0.120730799,0.251988284,narL,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.826984793,-2.837350941,0.000254885,0.003748567,narX,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.307316899,-0.333990175,0.665363789,,narK,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.465172247,-1.306662695,0.101455301,0.223621117,narG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.516897272,-1.027208997,0.19787306,0.341671499,narH,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.647478557,-1.356193801,0.087678033,,narJ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.156871449,-0.189751728,0.789827181,,narI,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
41.1935036,-0.024055671,0.955589124,0.972283099,purU,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.883552821,1.888376244,0.003123682,0.024222737,ychJ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.852563468,-0.345947803,0.637965972,0.740723649,ychK,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.70582405,-1.854127264,0.018408282,0.079385738,hnr,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
51.81114611,0.804463951,0.070437935,0.182624799,galU,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
129.6262771,0.312385765,0.556299587,0.672129671,hns,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.522336444,1.02946267,0.053848611,0.152939617,tdk,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
240.6331479,-0.529571908,0.219704964,0.363899677,adhE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.385416511,-0.791728168,0.316456343,,ychE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
154.2164907,0.854271274,0.060596138,0.164963315,oppA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.608876142,1.460285629,0.014395884,0.068294397,oppB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.514106978,-1.086174436,0.167174797,,oppC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
16.37233391,1.489134605,1.06e-07,4.84e-06,oppD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
19.28247607,1.473432441,0.001532616,0.01482617,oppF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.379036524,0.839623131,0.205725375,0.350034065,yciU,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.302880651,-0.561633563,0.450134997,0.580192037,cls,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
9.786578759,1.42309548,0.002934013,0.023245015,kch,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
8.214402913,0.289721313,0.65037403,0.749350357,yciI,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.1524095,-1.175513499,0.09223998,0.212929262,tonB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.680708036,1.450843315,0.014924752,0.069949523,yciA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.089350861,0.067586847,0.908847324,,ispZ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.182149444,-0.298733511,0.677595813,,yciC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.072030752,1.809610293,0.010206269,0.054298299,yciD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.603471818,-1.091487833,0.16776535,,yciE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.029119857,-1.141665009,0.11635363,0.245060854,yciF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.296730629,-0.585218186,0.442103743,,yciG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
99.78438665,0.31636068,0.495046158,0.620383505,trpA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
104.6814403,0.064519804,0.889452134,0.929023678,trpB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
73.10292312,0.279021506,0.49871798,0.62315396,trpC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
57.29175269,-0.199795622,0.655300508,0.753669214,trpD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
86.96423023,0.185033285,0.65244917,0.751402982,trpE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.07529636,-1.992392432,0.011806683,0.059358156,yciV,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
17.44239576,0.455590967,0.274750927,0.421010553,yciO,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.681499012,4.444489287,9.25e-09,4.73e-07,insA-11,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.099544779,0.0,1.0,,insB-11,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
10.60666452,1.937960084,5.81e-05,0.001110447,yciL,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.292950084,1.299147984,0.016219626,0.07404937,btuR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
23.54898624,1.743613207,2.32e-06,7.43e-05,yciK,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
32.3849636,0.283440179,0.516499589,0.638668604,sohB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.395235284,1.207289069,0.01135361,0.057991794,yciN,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
87.25525905,0.554163997,0.108341176,0.233616456,topA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
22.62006846,1.432286623,0.001724325,0.016403521,cysB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
28.61320762,1.360334887,0.00051007,0.006493882,acnA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
9.755482396,0.986580276,0.038216225,0.125700925,ribA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.447063587,0.615488286,0.443526293,,pgpB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
8.25003579,1.328468357,0.033683657,0.115870689,yciS,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
6.727579747,0.62432067,0.255122503,0.401734684,yciM,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
25.89309034,0.509159745,0.26965849,0.415696431,pyrF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.208424905,1.1410528,0.134062231,0.267184773,yciH,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.458132586,-0.989835485,0.202420252,,osmB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
33.30426965,1.312578244,0.001107771,0.011762602,yciT,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.899961739,-2.001970399,0.010048559,0.053908305,yciR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
124.158674,0.314539772,0.484216893,0.611604653,rnb,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
8.52256262,1.189195009,0.00974012,0.052841194,yciW,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
97.63191876,0.314466164,0.436562187,0.571438688,fabI,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.171186081,-0.394759722,0.593397373,,ycjD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.520623315,1.408014403,0.003769625,0.028206052,sapF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.924437578,-0.221650142,0.742116545,0.823203513,sapD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.108903665,-0.027062792,0.967528462,,sapC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.018235511,-1.797714457,0.021786128,0.088916589,sapB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.297252897,0.136265927,0.790215163,0.860127861,sapA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.490916573,-0.76692402,0.308638066,,ymjA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.291031079,-0.629426159,0.422324246,,ycjJ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
26.57912509,1.158338881,0.022157123,0.090000124,ycjK,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.120229409,-1.612729172,0.040296703,0.129384269,puuD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.466652101,0.713352619,0.31328618,0.461038039,ycjC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
6.197717676,0.308359504,0.521899478,0.643324068,aldH,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.612998017,0.118253607,0.85961309,0.910478375,ordL,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
9.073374396,0.924028256,0.024993061,0.097876565,goaG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.3016994,-0.704727347,0.363032886,0.500486675,pspF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
70.0246718,0.891496577,0.02004072,0.084907619,pspA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.910869712,0.732986196,0.183880838,0.324294324,pspB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.699094428,1.406818912,0.014896253,0.069944057,pspC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.396542717,-0.676869509,0.37541149,,pspD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
10.18696686,2.355195672,1.24e-05,0.00030909,pspE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.49018768,-0.95527085,0.22426926,,ycjM,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.096860411,-0.952645155,0.179724637,0.319359606,ycjN,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.143488115,0.007795583,0.991451637,,ycjO,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.180175766,-0.445715492,0.547895816,,ycjP,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.477284934,-0.746400661,0.329191753,,ycjQ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.109910565,-1.474097408,0.060505404,0.164891725,ycjR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.519404596,-0.696300661,0.371755479,,ycjS,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.232412536,-1.189636337,0.131515886,0.26416731,ycjT,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.1782363,-0.429629655,0.561899348,,ycjU,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.012416612,-0.783688543,0.325999383,0.469990096,ycjV,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.397304619,-1.000540831,0.205607516,,ompG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.306566673,0.607043425,0.350694977,0.490130227,ycjW,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
15.00008808,0.669609563,0.166984442,0.305223706,ycjX,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
7.293907073,0.517232461,0.208854064,0.353011976,ycjF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
18.86698619,1.316276344,0.000366396,0.004883371,tyrR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
81.11003143,0.311750829,0.555493337,0.672129671,tpx,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.662759435,2.38298207,3.46e-07,1.45e-05,ycjG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.660924308,0.472749248,0.428432199,0.563541625,ycjI,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
8.13999365,3.331005006,4.72e-11,7.86e-09,ycjY,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.431312129,-0.277674302,0.721944667,,ycjZ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
16.60293811,2.820102994,1.66e-10,2.5e-08,mppA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.407791232,-0.841965122,0.275931749,,ynaI,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.0,,,,ynaJ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
16.59053084,0.784960586,0.070720631,0.182986951,ydaA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
21.2978181,0.12984264,0.764540785,0.839682347,fnr,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.186395919,0.696238926,0.21163722,0.355600556,ogt,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.465474911,-1.098879253,0.166558162,,abgT,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.867322378,2.725636,0.000709851,0.008528213,abgB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.96097822,4.258212845,1.67e-09,2.04e-07,abgA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.782533289,-0.21887973,0.784083134,,abgR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.551687504,-0.842681116,0.266144498,0.412032869,ydaL,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.796873183,-1.133524313,0.151987753,,ydaM,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.285496903,0.679134782,0.340369229,0.482017077,zntB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.895509413,-0.23925306,0.727283116,0.811651763,dbpA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
12.85641743,1.032533175,0.003981521,0.029277908,ydaO,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.058639257,-0.802539968,0.308668304,0.455526061,intR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.098591725,-0.089515599,0.892329966,,xisR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.266665233,-0.501931235,0.517338865,,ydaC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.202482081,-0.379497431,0.610845568,,lar,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.925810044,-0.381574178,0.626250252,0.73176913,recT,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.164336721,-1.796949756,0.017737299,0.077853203,recE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.319957114,0.023006965,0.976356039,,racC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.27297429,-0.4335637,0.552684172,,ydaE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.137854865,-0.224501187,0.742568598,,kil,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.174577573,-0.297593629,0.697876441,,sieB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.188515307,0.46521402,0.504441699,,ydaF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.161238382,0.108289955,0.871206658,,ydaG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.040406851,-0.001684549,0.997321718,,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.470355283,-0.822879291,0.291664809,,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.999500057,0.412168786,0.49536849,0.620483585,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.521154407,-0.316847393,0.687747761,,ydfQ-1,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.548311795,-0.465565922,0.556862314,,rzpR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.321978123,-0.500835071,0.503201958,,trkG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.281140486,-0.59802872,0.424798939,,ynaK,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.774946149,-1.005985696,0.204820734,0.349234895,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.843823097,-1.566431584,0.048693712,0.144381629,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.160099827,-0.312576979,0.6528963,,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.255013556,-0.456021979,0.541226205,,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.363814906,-0.658169821,0.380312191,,pinR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.76980975,0.214457507,0.78653645,,ynaE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.665451059,1.269747138,0.079922287,0.196410641,ynaF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.262938405,1.556886395,0.031436941,0.11204336,ompN,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
47.39214455,-0.334525726,0.454733392,0.584612808,ydbK,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.467345762,-0.845469886,0.244582256,,ydbJ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
6.503847067,1.20867444,0.008065479,0.046590433,hslJ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
36.23359928,0.81743044,0.019408745,0.082640562,ldhA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.918876367,0.451539235,0.427655905,0.562948282,ydbH,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.234448948,-0.322151009,0.666263541,,ynbE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.372132968,-0.778921057,0.307157902,,ydbL,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.810683466,-0.71935562,0.362920394,,feaR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.516485059,-0.828351794,0.291802852,,feaB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.555580173,-0.877051118,0.269950147,0.4158955,tynA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.211069066,0.4643761,0.49536337,,insE-2,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.495508676,-0.959872489,0.203802503,,insF-2,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.348849469,-0.739528205,0.331666038,,ydbC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.793566239,-1.795675321,0.021515093,0.088091397,ydbD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.084606412,-0.168372973,0.786706917,,ynbA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.245549329,-0.396699092,0.596976756,,ynbB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.444996173,-1.228909543,0.119268584,0.249965852,ynbC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.551336234,-1.005265197,0.188823222,,ynbD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
12.28755935,0.774052537,0.081451793,0.198900909,acpD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
17.13496103,1.237010837,0.00732443,0.043487741,hrpA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.751747132,1.326438271,0.03311841,0.114781097,ydcF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
42.68062713,2.135879559,1.76e-09,2.05e-07,aldA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.170994462,1.702211779,0.00711377,0.042533031,gapC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.681499012,4.444489287,9.25e-09,4.73e-07,insA-12,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.099544779,0.0,1.0,,insB-12,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.144969568,-0.180581607,0.798628742,,cybB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.135104318,-0.163464797,0.81039921,,ydcA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.066099959,-0.050882006,0.922699494,,hokB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.011351221,0.003846716,0.993884077,,mokB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.4937628,-1.151220607,0.148481134,0.285257674,trg,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
8.440712168,0.194226889,0.715179355,0.800463511,ydcI,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.182486867,-1.278935326,0.105890421,0.230559106,ydcJ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
46.23438323,1.089833353,0.007578856,0.044687311,mdoD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.091052986,-0.135325635,0.828803366,,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.067445051,2.83375673,0.000210868,0.003137268,ydcH,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.435904172,-0.870225652,0.274648692,,rimL,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.261144571,-0.519000471,0.48880939,,ydcK,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.147065972,-0.38200248,0.592793109,,tehA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.800281029,2.3595915,7.13e-05,0.001312434,tehB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
36.07849968,1.483624914,0.00043546,0.005714569,ydcL,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.272919664,-1.142383429,0.152835451,0.29065115,ydcM,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.00899841,0.007948837,0.987362443,,ydcO,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.625700592,-0.573005175,0.470411919,,ydcN,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
23.58410196,0.83733514,0.043578274,0.134800495,ydcP,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.170365427,-0.305448344,0.678541658,,yncJ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.192430814,-0.362110009,0.640705982,,ydcQ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.218976225,-1.29563884,0.09725214,0.218305462,ydcR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.97820026,1.825515551,0.016533616,0.074751806,ydcS,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.040667303,-1.688740958,0.032152244,0.113377346,ydcT,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.740736609,-0.707660527,0.374056584,,ydcU,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.055356792,-0.07825318,0.886506237,,ydcV,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.445954417,-0.023499251,0.975566163,0.985544081,ydcW,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.019904641,-0.011018316,0.982483483,,ydcX,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.539789967,-1.263695565,0.112319151,,ydcY,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.063800398,-0.036726204,0.947790872,,ydcZ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.637028269,-0.545571772,0.435904775,0.570870173,yncA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.328611039,0.348151894,0.642878228,0.744063947,yncB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.443326566,-0.373764982,0.629229614,,yncC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.891611692,-1.174100536,0.078971862,0.195255069,yncD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
53.53711089,-0.75915177,0.220531812,0.364325957,yncE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.860665655,-1.458598059,0.065166372,,ansP,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.062358186,-0.022444848,0.965529857,,yncG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.29814444,-0.44277752,0.577355881,,yncH,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
