gene,source,thresholds,comparison
sfsA,schmidt,1.5,Acetate_vs_Glucose
yhiN,schmidt,1.5,Acetate_vs_Glucose
yjcO,schmidt,1.5,Acetate_vs_Glucose
fecE,schmidt,1.5,Acetate_vs_Glucose
rhlE,schmidt,1.5,Acetate_vs_Glucose
lldR,schmidt,1.5,Acetate_vs_Glucose
caiD,schmidt,1.5,Acetate_vs_Glucose
yfjG,schmidt,1.5,Acetate_vs_Glucose
ygfA,schmidt,1.5,Acetate_vs_Glucose
codB,schmidt,1.5,Acetate_vs_Glucose
argF,schmidt,1.5,Acetate_vs_Glucose
serB,schmidt,1.5,Acetate_vs_Glucose
fumB,schmidt,1.5,Acetate_vs_Glucose
yffR,schmidt,1.5,Acetate_vs_Glucose
yhfZ,schmidt,1.5,Acetate_vs_Glucose
ynaE,schmidt,1.5,Acetate_vs_Glucose
hsdS,schmidt,1.5,Acetate_vs_Glucose
phnP,schmidt,1.5,Acetate_vs_Glucose
ycaK,schmidt,1.5,Acetate_vs_Glucose
yheT,schmidt,1.5,Acetate_vs_Glucose
yieH,schmidt,1.5,Acetate_vs_Glucose
yrfG,schmidt,1.5,Acetate_vs_Glucose
yegD,schmidt,1.5,Acetate_vs_Glucose
fliG,schmidt,1.5,Acetate_vs_Glucose
flgE,schmidt,1.5,Acetate_vs_Glucose
amiA,schmidt,1.5,Acetate_vs_Glucose
murB,schmidt,1.5,Acetate_vs_Glucose
dbpA,schmidt,1.5,Acetate_vs_Glucose
cspA,schmidt,1.5,Acetate_vs_Glucose
asnC,schmidt,1.5,Acetate_vs_Glucose
truC,schmidt,1.5,Acetate_vs_Glucose
srlD,schmidt,1.5,Acetate_vs_Glucose
kbaZ,schmidt,1.5,Acetate_vs_Glucose
kduI,schmidt,1.5,Acetate_vs_Glucose
treF,schmidt,1.5,Acetate_vs_Glucose
dut,schmidt,1.5,Acetate_vs_Glucose
pyrE,schmidt,1.5,Acetate_vs_Glucose
pabA,schmidt,1.5,Acetate_vs_Glucose
oppB,schmidt,1.5,Acetate_vs_Glucose
epmB,schmidt,1.5,Acetate_vs_Glucose
sad,schmidt,1.5,Acetate_vs_Glucose
xdhB,schmidt,1.5,Acetate_vs_Glucose
hycA,schmidt,1.5,Acetate_vs_Glucose
rffC,schmidt,1.5,Acetate_vs_Glucose
ybfE,schmidt,1.5,Acetate_vs_Glucose
yebO,schmidt,1.5,Acetate_vs_Glucose
yebY,schmidt,1.5,Acetate_vs_Glucose
ygaC,schmidt,1.5,Acetate_vs_Glucose
ycdB,schmidt,1.5,Acetate_vs_Glucose
tolR,schmidt,1.5,Acetate_vs_Glucose
yafK,schmidt,1.5,Acetate_vs_Glucose
yccF,schmidt,1.5,Acetate_vs_Glucose
yebG,schmidt,1.5,Acetate_vs_Glucose
ybdF,schmidt,1.5,Acetate_vs_Glucose
yjiX,schmidt,1.5,Acetate_vs_Glucose
yqiB,schmidt,1.5,Acetate_vs_Glucose
rsfS,schmidt,1.5,Acetate_vs_Glucose
pqqL,schmidt,1.5,Acetate_vs_Glucose
iap,schmidt,1.5,Acetate_vs_Glucose
selU,schmidt,1.5,Acetate_vs_Glucose
ybgC,schmidt,1.5,Acetate_vs_Glucose
btuF,schmidt,1.5,Acetate_vs_Glucose
nrdH,schmidt,1.5,Acetate_vs_Glucose
rnhB,schmidt,1.5,Acetate_vs_Glucose
dam,schmidt,1.5,Acetate_vs_Glucose
holD,schmidt,1.5,Acetate_vs_Glucose
priA,schmidt,1.5,Acetate_vs_Glucose
recF,schmidt,1.5,Acetate_vs_Glucose
vsr,schmidt,1.5,Acetate_vs_Glucose
iclR,schmidt,1.5,Acetate_vs_Glucose
nemR,schmidt,1.5,Acetate_vs_Glucose
nsrR,schmidt,1.5,Acetate_vs_Glucose
yqhC,schmidt,1.5,Acetate_vs_Glucose
fis,schmidt,1.5,Acetate_vs_Glucose
rpmH,schmidt,1.5,Acetate_vs_Glucose
poxA,schmidt,1.5,Acetate_vs_Glucose
rluF,schmidt,1.5,Acetate_vs_Glucose
hemE,schmidt,1.5,Acetate_vs_Glucose
queD,schmidt,1.5,Acetate_vs_Glucose
hyi,schmidt,1.5,Acetate_vs_Glucose
mdfA,schmidt,1.5,Acetate_vs_Glucose
shiA,schmidt,1.5,Acetate_vs_Glucose
mutT,schmidt,1.5,Acetate_vs_Glucose
nudJ,schmidt,1.5,Acetate_vs_Glucose
csdA,schmidt,1.5,Acetate_vs_Glucose
glnK,schmidt,1.5,Acetate_vs_Glucose
pabB,schmidt,1.5,Acetate_vs_Glucose
nikA,schmidt,1.5,Acetate_vs_Glucose
proW,schmidt,1.5,Acetate_vs_Glucose
oppC,schmidt,1.5,Acetate_vs_Glucose
ttcA,schmidt,1.5,Acetate_vs_Glucose
fldB,schmidt,1.5,Acetate_vs_Glucose
gltP,schmidt,1.5,Acetate_vs_Glucose
bhsA,schmidt,1.5,Acetate_vs_Glucose
borD,schmidt,1.5,Acetate_vs_Glucose
fimH,schmidt,1.5,Acetate_vs_Glucose
hybE,schmidt,1.5,Acetate_vs_Glucose
yhfG,schmidt,1.5,Acetate_vs_Glucose
yeiU,schmidt,1.5,Acetate_vs_Glucose
glsA,schmidt,1.5,Acetate_vs_Glucose
ilvG,schmidt,1.5,Acetate_vs_Glucose
zraP,schmidt,1.5,Acetate_vs_Glucose
chpS,schmidt,1.5,Acetate_vs_Glucose
hicB,schmidt,1.5,Acetate_vs_Glucose
ycfJ,schmidt,1.5,Acetate_vs_Glucose
ybaQ,schmidt,1.5,Acetate_vs_Glucose
yjjG,schmidt,1.5,Acetate_vs_Glucose
yfiC,schmidt,1.5,Acetate_vs_Glucose
zinT,schmidt,1.5,Acetate_vs_Glucose
amtB,schmidt,1.5,Acetate_vs_Glucose
chaA,schmidt,1.5,Acetate_vs_Glucose
lpxK,schmidt,1.5,Acetate_vs_Glucose
mepA,schmidt,1.5,Acetate_vs_Glucose
rfaL,schmidt,1.5,Acetate_vs_Glucose
ydiY,schmidt,1.5,Acetate_vs_Glucose
priB,schmidt,1.5,Acetate_vs_Glucose
alkB,schmidt,1.5,Acetate_vs_Glucose
ybaV,schmidt,1.5,Acetate_vs_Glucose
cbl,schmidt,1.5,Acetate_vs_Glucose
feaR,schmidt,1.5,Acetate_vs_Glucose
ilvY,schmidt,1.5,Acetate_vs_Glucose
yihL,schmidt,1.5,Acetate_vs_Glucose
dusB,schmidt,1.5,Acetate_vs_Glucose
rumB,schmidt,1.5,Acetate_vs_Glucose
yciA,schmidt,1.5,Acetate_vs_Glucose
hemA,schmidt,1.5,Acetate_vs_Glucose
smtA,schmidt,1.5,Acetate_vs_Glucose
gntK,schmidt,1.5,Acetate_vs_Glucose
ygbM,schmidt,1.5,Acetate_vs_Glucose
aegA,schmidt,1.5,Acetate_vs_Glucose
tdcE,schmidt,1.5,Acetate_vs_Glucose
dinI,schmidt,1.5,Acetate_vs_Glucose
ybiJ,schmidt,1.5,Acetate_vs_Glucose
ydeQ,schmidt,1.5,Acetate_vs_Glucose
ydhZ,schmidt,1.5,Acetate_vs_Glucose
tatE,schmidt,1.5,Acetate_vs_Glucose
rmlA,schmidt,1.5,Acetate_vs_Glucose
ydfW,schmidt,1.5,Acetate_vs_Glucose
ygfJ,schmidt,1.5,Acetate_vs_Glucose
tyrA,schmidt,1.5,Xylose_vs_Glucose
aroF,schmidt,1.5,Xylose_vs_Glucose
glpQ,schmidt,1.5,Xylose_vs_Glucose
dsbC,schmidt,1.5,Xylose_vs_Glucose
yceI,schmidt,1.5,Xylose_vs_Glucose
ybgF,schmidt,1.5,Xylose_vs_Glucose
ftnA,schmidt,1.5,Xylose_vs_Glucose
sdaB,schmidt,1.5,Xylose_vs_Glucose
gadC,schmidt,1.5,Xylose_vs_Glucose
mepS,schmidt,1.5,Xylose_vs_Glucose
cusF,schmidt,1.5,Xylose_vs_Glucose
puuD,schmidt,1.5,Xylose_vs_Glucose
trmD,schmidt,1.5,Xylose_vs_Glucose
glnL,schmidt,1.5,Xylose_vs_Glucose
yceA,schmidt,1.5,Xylose_vs_Glucose
yqaB,schmidt,1.5,Xylose_vs_Glucose
alsB,schmidt,1.5,Xylose_vs_Glucose
proX,schmidt,1.5,Xylose_vs_Glucose
hha,schmidt,1.5,Xylose_vs_Glucose
rhlE,schmidt,1.5,Xylose_vs_Glucose
yeiE,schmidt,1.5,Xylose_vs_Glucose
prfA,schmidt,1.5,Xylose_vs_Glucose
trmH,schmidt,1.5,Xylose_vs_Glucose
mog,schmidt,1.5,Xylose_vs_Glucose
argF,schmidt,1.5,Xylose_vs_Glucose
nfsA,schmidt,1.5,Xylose_vs_Glucose
hsdS,schmidt,1.5,Xylose_vs_Glucose
yegD,schmidt,1.5,Xylose_vs_Glucose
dgoR,schmidt,1.5,Xylose_vs_Glucose
pyrE,schmidt,1.5,Xylose_vs_Glucose
aroP,schmidt,1.5,Xylose_vs_Glucose
nuoH,schmidt,1.5,Xylose_vs_Glucose
hycA,schmidt,1.5,Xylose_vs_Glucose
ycfS,schmidt,1.5,Xylose_vs_Glucose
ubiB,schmidt,1.5,Xylose_vs_Glucose
dmsD,schmidt,1.5,Xylose_vs_Glucose
hiuH,schmidt,1.5,Xylose_vs_Glucose
yddH,schmidt,1.5,Xylose_vs_Glucose
eutM,schmidt,1.5,Xylose_vs_Glucose
rnhB,schmidt,1.5,Xylose_vs_Glucose
holD,schmidt,1.5,Xylose_vs_Glucose
rarA,schmidt,1.5,Xylose_vs_Glucose
fucR,schmidt,1.5,Xylose_vs_Glucose
yohF,schmidt,1.5,Xylose_vs_Glucose
hemH,schmidt,1.5,Xylose_vs_Glucose
ftsL,schmidt,1.5,Xylose_vs_Glucose
ttcA,schmidt,1.5,Xylose_vs_Glucose
astD,schmidt,1.5,Xylose_vs_Glucose
gltP,schmidt,1.5,Xylose_vs_Glucose
borD,schmidt,1.5,Xylose_vs_Glucose
ydiZ,schmidt,1.5,Xylose_vs_Glucose
yibT,schmidt,1.5,Xylose_vs_Glucose
ampE,schmidt,1.5,Xylose_vs_Glucose
creB,schmidt,1.5,Xylose_vs_Glucose
ykgG,schmidt,1.5,Xylose_vs_Glucose
zinT,schmidt,1.5,Xylose_vs_Glucose
amtB,schmidt,1.5,Xylose_vs_Glucose
lgt,schmidt,1.5,Xylose_vs_Glucose
rfaL,schmidt,1.5,Xylose_vs_Glucose
recG,schmidt,1.5,Xylose_vs_Glucose
comR,schmidt,1.5,Xylose_vs_Glucose
acrR,schmidt,1.5,Xylose_vs_Glucose
arnA,schmidt,1.5,Xylose_vs_Glucose
hemA,schmidt,1.5,Xylose_vs_Glucose
pheP,schmidt,1.5,Xylose_vs_Glucose
potC,schmidt,1.5,Xylose_vs_Glucose
nuoL,schmidt,1.5,Xylose_vs_Glucose
syd,schmidt,1.5,Xylose_vs_Glucose
ybiJ,schmidt,1.5,Xylose_vs_Glucose
ybjN,schmidt,1.5,Xylose_vs_Glucose
yfeC,schmidt,1.5,Xylose_vs_Glucose
yfeY,schmidt,1.5,Xylose_vs_Glucose
yfdH,schmidt,1.5,Xylose_vs_Glucose
metE,schmidt,1.5,Chemostat_slow_vs_fast
thrA,schmidt,1.5,Chemostat_slow_vs_fast
cirA,schmidt,1.5,Chemostat_slow_vs_fast
pyrD,schmidt,1.5,Chemostat_slow_vs_fast
asnA,schmidt,1.5,Chemostat_slow_vs_fast
guaC,schmidt,1.5,Chemostat_slow_vs_fast
entC,schmidt,1.5,Chemostat_slow_vs_fast
dadA,schmidt,1.5,Chemostat_slow_vs_fast
bioB,schmidt,1.5,Chemostat_slow_vs_fast
galR,schmidt,1.5,Chemostat_slow_vs_fast
uidR,schmidt,1.5,Chemostat_slow_vs_fast
ybhA,schmidt,1.5,Chemostat_slow_vs_fast
yagI,schmidt,1.5,Chemostat_slow_vs_fast
emrA,schmidt,1.5,Chemostat_slow_vs_fast
yceA,schmidt,1.5,Chemostat_slow_vs_fast
yqaB,schmidt,1.5,Chemostat_slow_vs_fast
rfaC,schmidt,1.5,Chemostat_slow_vs_fast
nrdE,schmidt,1.5,Chemostat_slow_vs_fast
tadA,schmidt,1.5,Chemostat_slow_vs_fast
sapD,schmidt,1.5,Chemostat_slow_vs_fast
yddB,schmidt,1.5,Chemostat_slow_vs_fast
ogt,schmidt,1.5,Chemostat_slow_vs_fast
mngR,schmidt,1.5,Chemostat_slow_vs_fast
moeB,schmidt,1.5,Chemostat_slow_vs_fast
codB,schmidt,1.5,Chemostat_slow_vs_fast
hybA,schmidt,1.5,Chemostat_slow_vs_fast
yffR,schmidt,1.5,Chemostat_slow_vs_fast
yhfZ,schmidt,1.5,Chemostat_slow_vs_fast
ygiD,schmidt,1.5,Chemostat_slow_vs_fast
ycaK,schmidt,1.5,Chemostat_slow_vs_fast
yheT,schmidt,1.5,Chemostat_slow_vs_fast
yieH,schmidt,1.5,Chemostat_slow_vs_fast
fhuD,schmidt,1.5,Chemostat_slow_vs_fast
znuC,schmidt,1.5,Chemostat_slow_vs_fast
flgE,schmidt,1.5,Chemostat_slow_vs_fast
ruvA,schmidt,1.5,Chemostat_slow_vs_fast
ydcN,schmidt,1.5,Chemostat_slow_vs_fast
truC,schmidt,1.5,Chemostat_slow_vs_fast
pdxY,schmidt,1.5,Chemostat_slow_vs_fast
gsk,schmidt,1.5,Chemostat_slow_vs_fast
pyrE,schmidt,1.5,Chemostat_slow_vs_fast
nudG,schmidt,1.5,Chemostat_slow_vs_fast
epmB,schmidt,1.5,Chemostat_slow_vs_fast
rffC,schmidt,1.5,Chemostat_slow_vs_fast
yajI,schmidt,1.5,Chemostat_slow_vs_fast
ybfE,schmidt,1.5,Chemostat_slow_vs_fast
yebO,schmidt,1.5,Chemostat_slow_vs_fast
ybdF,schmidt,1.5,Chemostat_slow_vs_fast
iap,schmidt,1.5,Chemostat_slow_vs_fast
pqiB,schmidt,1.5,Chemostat_slow_vs_fast
rssA,schmidt,1.5,Chemostat_slow_vs_fast
yheV,schmidt,1.5,Chemostat_slow_vs_fast
btuF,schmidt,1.5,Chemostat_slow_vs_fast
recF,schmidt,1.5,Chemostat_slow_vs_fast
vsr,schmidt,1.5,Chemostat_slow_vs_fast
nudB,schmidt,1.5,Chemostat_slow_vs_fast
csiR,schmidt,1.5,Chemostat_slow_vs_fast
fis,schmidt,1.5,Chemostat_slow_vs_fast
rph,schmidt,1.5,Chemostat_slow_vs_fast
yhhY,schmidt,1.5,Chemostat_slow_vs_fast
yjgH,schmidt,1.5,Chemostat_slow_vs_fast
hemE,schmidt,1.5,Chemostat_slow_vs_fast
thiM,schmidt,1.5,Chemostat_slow_vs_fast
hybE,schmidt,1.5,Chemostat_slow_vs_fast
ilvG,schmidt,1.5,Chemostat_slow_vs_fast
hspQ,schmidt,1.5,Chemostat_slow_vs_fast
mnmC,schmidt,1.5,Chemostat_slow_vs_fast
yjdI,schmidt,1.5,Chemostat_slow_vs_fast
yjjG,schmidt,1.5,Chemostat_slow_vs_fast
yfiC,schmidt,1.5,Chemostat_slow_vs_fast
arsC,schmidt,1.5,Chemostat_slow_vs_fast
rfaL,schmidt,1.5,Chemostat_slow_vs_fast
frlB,schmidt,1.5,Chemostat_slow_vs_fast
nth,schmidt,1.5,Chemostat_slow_vs_fast
cspB,schmidt,1.5,Chemostat_slow_vs_fast
feoC,schmidt,1.5,Chemostat_slow_vs_fast
sdiA,schmidt,1.5,Chemostat_slow_vs_fast
cobU,schmidt,1.5,Chemostat_slow_vs_fast
smtA,schmidt,1.5,Chemostat_slow_vs_fast
thiB,schmidt,1.5,Chemostat_slow_vs_fast
gntK,schmidt,1.5,Chemostat_slow_vs_fast
sgbH,schmidt,1.5,Chemostat_slow_vs_fast
cyaA,schmidt,1.5,Chemostat_slow_vs_fast
ygeW,schmidt,1.5,Chemostat_slow_vs_fast
tdcE,schmidt,1.5,Chemostat_slow_vs_fast
ydeP,schmidt,1.5,Chemostat_slow_vs_fast
flxA,schmidt,1.5,Chemostat_slow_vs_fast
ybiJ,schmidt,1.5,Chemostat_slow_vs_fast
ybjN,schmidt,1.5,Chemostat_slow_vs_fast
ydfW,schmidt,1.5,Chemostat_slow_vs_fast
ygfJ,schmidt,1.5,Chemostat_slow_vs_fast
gltB,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
cysI,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ydiJ,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
tyrA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
cusB,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
miaB,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
aroF,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
cusC,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
metC,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
rimO,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
bioB,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
malK,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ftnA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ybdH,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
cusR,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ptrA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
mepS,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
uidR,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
kduD,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yiaO,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
nanA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
mdoD,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yadG,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yebE,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
cusF,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yceM,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yagI,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
sgcX,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
malS,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
cpxP,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
glnL,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
uspC,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yceA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ycjY,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yqaB,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
pstB,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yphF,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
nupC,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yjcO,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
modC,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
fecE,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
htpX,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
mreC,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ogt,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
rhlE,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
lrhA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yeiE,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
trmH,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
caiD,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
mog,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
bioC,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
moeB,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ygfA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
melA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yihT,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
pepE,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
glnP,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
hybA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yhbW,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yhfZ,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
gppA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
hsdS,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yedV,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yedW,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yigP,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
phnP,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ycaK,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yrfG,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yncD,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ynjE,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
flgE,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
mrcB,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
tatD,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
rnk,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
lsrR,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yfhH,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
dpiA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ubiX,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
kduI,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
nudG,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
aroP,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ybdL,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
epmB,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
nuoH,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
xdhB,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
hycA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
rffC,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ybfE,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ylaC,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
hexR,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ycdB,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yafK,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ycfS,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ybdF,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yqjA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yjiX,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ycjX,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
hflD,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
hiuH,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
iap,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
kefF,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
maa,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
rdoA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
rssA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
