gene,regulator,polarity,source,is_global_regulator,is_sigma_factor,deg_source
ubia,nac,-,ecocyc_28_AND_regdb_13,yes,no,durfee_up
ubia,ihfb,-,ecocyc_28,yes,no,durfee_up
ubia,narl,-,ecocyc_28,yes,no,durfee_up
ubia,ihfa,-,ecocyc_28,yes,no,durfee_up
ubia,arca,-,ecocyc_28,yes,no,durfee_up
uspa,rpod,+,ecocyc_28,no,yes,durfee_up
uspa,ihfa,+,ecocyc_28,yes,no,durfee_up
uspa,ihfb,+,ecocyc_28,yes,no,durfee_up
uspa,nac,-,ecocyc_28_AND_regdb_13,yes,no,durfee_up
uspa,fadr,-,ecocyc_28_AND_regdb_13,no,no,durfee_up
yacc,rpod,+,ecocyc_28,no,yes,durfee_up
yajd,nac,-,ecocyc_28_AND_regdb_13,yes,no,durfee_up
ycii,fur,-,ecocyc_28,yes,no,durfee_up
ydgc,arca,-,ecocyc_28_AND_regdb_13,yes,no,durfee_up
yejg,arca,-,ecocyc_28_AND_regdb_13,yes,no,durfee_up
yejg,nac,-,ecocyc_28_AND_regdb_13,yes,no,durfee_up
yejg,fur,-,ecocyc_28_AND_regdb_13,yes,no,durfee_up
yfdy,lldr,+,ecocyc_28_AND_regdb_13,no,no,durfee_up
yffb,rpod,+,ecocyc_28,no,yes,durfee_up
yffb,argr,+,ecocyc_28_AND_regdb_13,yes,no,durfee_up
ygdr,yfec,-,ecocyc_28,no,no,durfee_up
ygdr,nac,-,ecocyc_28_AND_regdb_13,yes,no,durfee_up
ygin,nac,-,ecocyc_28_AND_regdb_13,yes,no,durfee_up
yhcb,sdsr,-,ecocyc_28,no,no,durfee_up
yhcn,lrp,-,ecocyc_28,yes,no,durfee_up
yhjr,lrp,+,ecocyc_28,yes,no,durfee_up
yhjr,rpod,+,ecocyc_28,no,yes,durfee_up
yibl,lrp,+,ecocyc_28,yes,no,durfee_up
yidb,glar,+,ecocyc_28_AND_regdb_13,yes,no,durfee_up
yidq,nac,+,ecocyc_28_AND_regdb_13,yes,no,durfee_up
yidq,cpxr,+,ecocyc_28,yes,no,durfee_up
yidq,rpoe,+,ecocyc_28,no,yes,durfee_up
yihd,nac,+,ecocyc_28_AND_regdb_13,yes,no,durfee_up
yihd,glar,+,ecocyc_28_AND_regdb_13,yes,no,durfee_up
yihx,fur,+,ecocyc_28_AND_regdb_13,yes,no,durfee_up
yiif,nac,-,ecocyc_28_AND_regdb_13,yes,no,durfee_up
yjcb,nac,+,ecocyc_28_AND_regdb_13,yes,no,durfee_up
yjcb,soxr,+,ecocyc_28_AND_regdb_13,no,no,durfee_up
ynaj,arca,-,ecocyc_28_AND_regdb_13,yes,no,durfee_up
ynjh,lrp,+,ecocyc_28,yes,no,durfee_up
ynjh,glar,-,ecocyc_28_AND_regdb_13,yes,no,durfee_up
ynjh,nac,-,ecocyc_28_AND_regdb_13,yes,no,durfee_up
ynjh,flia,+,ecocyc_28,no,yes,durfee_up
yrbl,phop,+,ecocyc_28_AND_regdb_13,no,no,durfee_up
yrbl,soxs,+,ecocyc_28_AND_regdb_13,yes,no,durfee_up
yrbl,fur,-,ecocyc_28,yes,no,durfee_up
yrbl,basr,-,ecocyc_28_AND_regdb_13,no,no,durfee_up
yrbl,soxr,+,ecocyc_28_AND_regdb_13,no,no,durfee_up
ytfk,lrp,-,ecocyc_28_AND_regdb_13,yes,no,durfee_up
ytfk,rpos,+,ecocyc_28,no,yes,durfee_up
ytfk,nac,-,ecocyc_28_AND_regdb_13,yes,no,durfee_up
ytfk,phob,+,ecocyc_28,yes,no,durfee_up
ytfk,crp,+,ecocyc_28_AND_regdb_13,yes,no,durfee_up
zntr,lrp,+,ecocyc_28,yes,no,durfee_up
zntr,rpoh,+,ecocyc_28,no,yes,durfee_up
