gene,regulator,polarity,source,is_global_regulator,is_sigma_factor,deg_source
hdeb,gadw,±,ecocyc_28_AND_regdb_13,no,no,emani_down
hdeb,rpos,+,ecocyc_28,no,yes,emani_down
hdeb,torr,+,ecocyc_28,no,no,emani_down
hdeb,gadx,±,ecocyc_28,yes,no,emani_down
hdeb,mara,-,ecocyc_28_AND_regdb_13,yes,no,emani_down
hdeb,hns,-,ecocyc_28,yes,no,emani_down
hdeb,h-ns,-,regdb_13,no,no,emani_down
hisq,rpod,+,ecocyc_28,no,yes,emani_down
hisq,hns,+,ecocyc_28,yes,no,emani_down
hisq,gcvb,-,ecocyc_28,yes,no,emani_down
hisq,glng,+,ecocyc_28,yes,no,emani_down
hisq,argr,-,ecocyc_28_AND_regdb_13,yes,no,emani_down
hisq,rpon,+,ecocyc_28,no,yes,emani_down
hisq,ntrc,+,regdb_13,no,no,emani_down
male,creb,-,ecocyc_28,no,no,emani_down
male,rpod,+,ecocyc_28,no,yes,emani_down
male,hns,+,ecocyc_28,yes,no,emani_down
male,fis,+,ecocyc_28_AND_regdb_13,yes,no,emani_down
male,malt,+,ecocyc_28_AND_regdb_13,no,no,emani_down
male,yidz,-,ecocyc_28,no,no,emani_down
male,stpa,+,ecocyc_28,no,no,emani_down
male,crp,+,ecocyc_28_AND_regdb_13,yes,no,emani_down
male,ompr,-,ecocyc_28_AND_regdb_13,yes,no,emani_down
malf,creb,-,ecocyc_28,no,no,emani_down
malf,rpod,+,ecocyc_28,no,yes,emani_down
malf,hns,+,ecocyc_28,yes,no,emani_down
malf,fis,+,ecocyc_28_AND_regdb_13,yes,no,emani_down
malf,malt,+,ecocyc_28_AND_regdb_13,no,no,emani_down
malf,stpa,+,ecocyc_28,no,no,emani_down
malf,crp,+,ecocyc_28_AND_regdb_13,yes,no,emani_down
malg,creb,-,ecocyc_28,no,no,emani_down
malg,rpod,+,ecocyc_28,no,yes,emani_down
malg,hns,+,ecocyc_28,yes,no,emani_down
malg,fis,+,ecocyc_28_AND_regdb_13,yes,no,emani_down
malg,malt,+,ecocyc_28_AND_regdb_13,no,no,emani_down
malg,stpa,+,ecocyc_28,no,no,emani_down
malg,crp,+,ecocyc_28_AND_regdb_13,yes,no,emani_down
mdte,rpod,+,ecocyc_28,no,yes,emani_down
mdte,fliz,-,ecocyc_28_AND_regdb_13,no,no,emani_down
mdte,gade,+,ecocyc_28_AND_regdb_13,yes,no,emani_down
mdte,torr,+,ecocyc_28,no,no,emani_down
mdte,rpos,+,ecocyc_28,no,yes,emani_down
mdte,ydeo,+,ecocyc_28_AND_regdb_13,no,no,emani_down
mdte,gadw,+,ecocyc_28,no,no,emani_down
mdte,crp,-,ecocyc_28_AND_regdb_13,yes,no,emani_down
mdte,evga,+,ecocyc_28_AND_regdb_13,no,no,emani_down
mdte,gadx,+,ecocyc_28_AND_regdb_13,yes,no,emani_down
mdte,nac,+,ecocyc_28_AND_regdb_13,yes,no,emani_down
mdte,hns,-,ecocyc_28,yes,no,emani_down
mdte,h-ns,-,regdb_13,no,no,emani_down
mdtf,rpod,+,ecocyc_28,no,yes,emani_down
mdtf,fliz,-,ecocyc_28_AND_regdb_13,no,no,emani_down
mdtf,gade,+,ecocyc_28_AND_regdb_13,yes,no,emani_down
mdtf,torr,+,ecocyc_28,no,no,emani_down
mdtf,rpos,+,ecocyc_28,no,yes,emani_down
mdtf,ydeo,+,ecocyc_28_AND_regdb_13,no,no,emani_down
mdtf,gadw,+,ecocyc_28,no,no,emani_down
mdtf,crp,-,ecocyc_28_AND_regdb_13,yes,no,emani_down
mdtf,evga,+,ecocyc_28_AND_regdb_13,no,no,emani_down
mdtf,gadx,+,ecocyc_28_AND_regdb_13,yes,no,emani_down
mdtf,hns,-,ecocyc_28,yes,no,emani_down
mdtf,yeie,-,ecocyc_28,no,no,emani_down
mdtf,h-ns,-,regdb_13,no,no,emani_down
mete,metr,+,ecocyc_28_AND_regdb_13,no,no,emani_down
mete,oxyr,+,ecocyc_28_AND_regdb_13,yes,no,emani_down
mete,metj,-,ecocyc_28_AND_regdb_13,no,no,emani_down
mete,cra,+,ecocyc_28,yes,no,emani_down
mete,nac,+,ecocyc_28_AND_regdb_13,yes,no,emani_down
mete,fnrs,-,ecocyc_28,no,no,emani_down
ompc,rybb,-,ecocyc_28,no,no,emani_down
ompc,rpod,+,ecocyc_28,no,yes,emani_down
ompc,lrp,-,ecocyc_28_AND_regdb_13,yes,no,emani_down
ompc,envy,+,ecocyc_28,no,no,emani_down
ompc,yjjq,-,ecocyc_28,no,no,emani_down
ompc,ompr,+,ecocyc_28_AND_regdb_13,yes,no,emani_down
ompc,ihfb,-,ecocyc_28,yes,no,emani_down
ompc,malh,-,ecocyc_28,no,no,emani_down
ompc,cpxr,+,ecocyc_28_AND_regdb_13,yes,no,emani_down
ompc,rsex,-,ecocyc_28,no,no,emani_down
ompc,micc,-,ecocyc_28_AND_regdb_13,no,no,emani_down
ompc,ihfa,-,ecocyc_28,yes,no,emani_down
ompc,ihf,-,regdb_13,no,no,emani_down
ompf,ihfa,±,ecocyc_28,yes,no,emani_down
ompf,fur,+,ecocyc_28,yes,no,emani_down
ompf,rpod,+,ecocyc_28,no,yes,emani_down
ompf,ompr,±,ecocyc_28_AND_regdb_13,yes,no,emani_down
ompf,cpxr,-,ecocyc_28_AND_regdb_13,yes,no,emani_down
ompf,envy,+,ecocyc_28,no,no,emani_down
ompf,rpos,+,ecocyc_28,no,yes,emani_down
ompf,rsta,-,ecocyc_28,no,no,emani_down
ompf,nac,-,ecocyc_28_AND_regdb_13,yes,no,emani_down
ompf,micf,-,ecocyc_28,no,no,emani_down
ompf,ihfb,±,ecocyc_28,yes,no,emani_down
ompf,rybb,-,ecocyc_28_AND_regdb_13,no,no,emani_down
ompf,phob,+,ecocyc_28,yes,no,emani_down
ompf,crp,+,ecocyc_28_AND_regdb_13,yes,no,emani_down
slp,gadw,-,ecocyc_28,no,no,emani_down
slp,rpod,+,ecocyc_28,no,yes,emani_down
slp,rcsb,+,ecocyc_28,yes,no,emani_down
slp,gade,+,ecocyc_28,yes,no,emani_down
slp,torr,+,ecocyc_28,no,no,emani_down
slp,ydeo,+,ecocyc_28_AND_regdb_13,no,no,emani_down
slp,mara,-,ecocyc_28,yes,no,emani_down
slp,hns,-,ecocyc_28,yes,no,emani_down
slp,gadx,+,ecocyc_28_AND_regdb_13,yes,no,emani_down
slp,gadrcs,+,regdb_13,no,no,emani_down
slp,h-ns,-,regdb_13,no,no,emani_down
ssna,rpod,+,ecocyc_28,no,yes,emani_down
ssna,rpon,+,ecocyc_28,no,yes,emani_down
xylf,fis,-,ecocyc_28,yes,no,emani_down
xylf,spf,-,ecocyc_28,yes,no,emani_down
xylf,xylr,+,ecocyc_28_AND_regdb_13,no,no,emani_down
xylf,crp,+,ecocyc_28,yes,no,emani_down
yagu,nac,+,ecocyc_28_AND_regdb_13,yes,no,emani_down
yagu,lrp,+,ecocyc_28,yes,no,emani_down
yden,rpod,+,ecocyc_28,no,yes,emani_down
yden,lrp,+,ecocyc_28,yes,no,emani_down
yden,gadx,-,ecocyc_28_AND_regdb_13,yes,no,emani_down
yden,nagc,-,ecocyc_28,yes,no,emani_down
yden,fur,-,ecocyc_28,yes,no,emani_down
yden,arac,-,ecocyc_28,no,no,emani_down
ygew,crp,+,ecocyc_28_AND_regdb_13,yes,no,emani_down
ygfk,rpon,+,ecocyc_28,no,yes,emani_down
