gene,regulator,polarity,source,is_global_regulator,is_sigma_factor,deg_source
ilvl,gcvb,-,ecocyc_28,yes,no,jovanovic_up
ilvl,ihf,±,regdb_13,no,no,jovanovic_up
leul,nac,+,ecocyc_28_AND_regdb_13,yes,no,jovanovic_up
leul,leuo,+,ecocyc_28,no,no,jovanovic_up
leul,lrp,+,ecocyc_28,yes,no,jovanovic_up
leul,rpod,+,ecocyc_28,no,yes,jovanovic_up
lon,rpoh,+,ecocyc_28,no,yes,jovanovic_up
lon,gadx,+,ecocyc_28,yes,no,jovanovic_up
lon,rpoe,+,ecocyc_28,no,yes,jovanovic_up
lon,rpod,+,ecocyc_28,no,yes,jovanovic_up
msyb,rpos,+,ecocyc_28,no,yes,jovanovic_up
murg,pdhr,-,ecocyc_28_AND_regdb_13,yes,no,jovanovic_up
murg,lexa,-,ecocyc_28,yes,no,jovanovic_up
murg,mraz,-,ecocyc_28_AND_regdb_13,no,no,jovanovic_up
murg,rpod,+,ecocyc_28,no,yes,jovanovic_up
nike,rpon,+,ecocyc_28,no,yes,jovanovic_up
nike,cra,+,ecocyc_28,yes,no,jovanovic_up
nike,nikr,-,ecocyc_28_AND_regdb_13,no,no,jovanovic_up
nike,narl,-,ecocyc_28,yes,no,jovanovic_up
nike,fnr,+,ecocyc_28_AND_regdb_13,yes,no,jovanovic_up
oppc,mode,-,ecocyc_28,yes,no,jovanovic_up
oppc,flia,+,ecocyc_28,no,yes,jovanovic_up
oppc,nac,-,ecocyc_28_AND_regdb_13,yes,no,jovanovic_up
oppc,fur,-,ecocyc_28_AND_regdb_13,yes,no,jovanovic_up
oppc,arca,-,ecocyc_28,yes,no,jovanovic_up
oppc,gcvb,-,ecocyc_28,yes,no,jovanovic_up
oppc,lrp,-,ecocyc_28_AND_regdb_13,yes,no,jovanovic_up
oppf,mode,-,ecocyc_28,yes,no,jovanovic_up
oppf,flia,+,ecocyc_28,no,yes,jovanovic_up
oppf,fur,±,ecocyc_28_AND_regdb_13,yes,no,jovanovic_up
oppf,arca,-,ecocyc_28,yes,no,jovanovic_up
oppf,gcvb,-,ecocyc_28,yes,no,jovanovic_up
oppf,lrp,-,ecocyc_28_AND_regdb_13,yes,no,jovanovic_up
polb,lexa,-,ecocyc_28_AND_regdb_13,yes,no,jovanovic_up
polb,rpod,+,ecocyc_28,no,yes,jovanovic_up
pspa,ihfa,+,ecocyc_28,yes,no,jovanovic_up
pspa,rpon,+,ecocyc_28,no,yes,jovanovic_up
pspa,pspf,+,ecocyc_28_AND_regdb_13,no,no,jovanovic_up
pspa,ihfb,+,ecocyc_28,yes,no,jovanovic_up
pspa,ihf,+,regdb_13,no,no,jovanovic_up
pspf,pspf,-,ecocyc_28_AND_regdb_13,no,no,jovanovic_up
pspf,rpod,+,ecocyc_28,no,yes,jovanovic_up
ybcv,nac,-,ecocyc_28_AND_regdb_13,yes,no,jovanovic_up
ybcv,pdhr,+,ecocyc_28_AND_regdb_13,yes,no,jovanovic_up
ybed,rpoh,+,ecocyc_28,no,yes,jovanovic_up
ybed,rpod,+,ecocyc_28,no,yes,jovanovic_up
ycjf,rpoh,+,ecocyc_28,no,yes,jovanovic_up
ycjf,pgrr,-,ecocyc_28_AND_regdb_13,no,no,jovanovic_up
ycjx,rpoh,+,ecocyc_28,no,yes,jovanovic_up
ycjx,pgrr,-,ecocyc_28_AND_regdb_13,no,no,jovanovic_up
ygce,nac,-,ecocyc_28_AND_regdb_13,yes,no,jovanovic_up
yrfg,rpoh,+,ecocyc_28,no,yes,jovanovic_up
