gene,regulator,polarity,source,is_global_regulator,is_sigma_factor,deg_source
gadb,adiy,+,ecocyc_28_AND_regdb_13,no,no,bie_down
gadb,ydci,+,ecocyc_28,no,no,bie_down
gadb,gadx,+,ecocyc_28_AND_regdb_13,yes,no,bie_down
gadb,fis,-,ecocyc_28,yes,no,bie_down
gadb,hns,-,ecocyc_28,yes,no,bie_down
gadb,lrp,-,ecocyc_28,yes,no,bie_down
gadb,fliz,-,ecocyc_28_AND_regdb_13,no,no,bie_down
gadb,gadw,±,ecocyc_28_AND_regdb_13,no,no,bie_down
gadb,ptrr,-,ecocyc_28,no,no,bie_down
gadb,gade,+,ecocyc_28_AND_regdb_13,yes,no,bie_down
gadc,torr,+,ecocyc_28,no,no,bie_down
gadc,rpod,+,ecocyc_28,no,yes,bie_down
gadc,rpos,+,ecocyc_28,no,yes,bie_down
gadc,rcsb,+,ecocyc_28,yes,no,bie_down
gadc,crp,-,ecocyc_28,yes,no,bie_down
gadc,adiy,+,ecocyc_28_AND_regdb_13,no,no,bie_down
gadc,gadx,+,ecocyc_28_AND_regdb_13,yes,no,bie_down
gadc,fis,-,ecocyc_28,yes,no,bie_down
gadc,hns,-,ecocyc_28,yes,no,bie_down
gadc,fliz,-,ecocyc_28_AND_regdb_13,no,no,bie_down
gadc,gadw,±,ecocyc_28_AND_regdb_13,no,no,bie_down
gadc,gade,+,ecocyc_28_AND_regdb_13,yes,no,bie_down
gade,torr,+,ecocyc_28,no,no,bie_down
gade,arrs,+,ecocyc_28,no,no,bie_down
gade,rpod,+,ecocyc_28,no,yes,bie_down
gade,rpos,+,ecocyc_28,no,yes,bie_down
gade,nac,+,ecocyc_28_AND_regdb_13,yes,no,bie_down
gade,ydeo,+,ecocyc_28_AND_regdb_13,no,no,bie_down
gade,arca,+,ecocyc_28_AND_regdb_13,yes,no,bie_down
gade,crp,-,ecocyc_28_AND_regdb_13,yes,no,bie_down
gade,evga,+,ecocyc_28_AND_regdb_13,no,no,bie_down
gade,gadx,+,ecocyc_28_AND_regdb_13,yes,no,bie_down
gade,hns,-,ecocyc_28,yes,no,bie_down
gade,phop,+,ecocyc_28,no,no,bie_down
gade,fliz,-,ecocyc_28_AND_regdb_13,no,no,bie_down
gade,gadw,+,ecocyc_28,no,no,bie_down
gade,gade,+,ecocyc_28_AND_regdb_13,yes,no,bie_down
gade,h-ns,-,regdb_13,no,no,bie_down
gadx,rcsb,±,ecocyc_28_AND_regdb_13,yes,no,bie_down
gadx,rutr,-,ecocyc_28_AND_regdb_13,no,no,bie_down
gadx,torr,±,ecocyc_28,no,no,bie_down
gadx,rpod,+,ecocyc_28,no,yes,bie_down
gadx,rpos,+,ecocyc_28,no,yes,bie_down
gadx,glar,+,ecocyc_28_AND_regdb_13,yes,no,bie_down
gadx,phob,+,ecocyc_28,yes,no,bie_down
gadx,arca,+,ecocyc_28,yes,no,bie_down
gadx,crp,-,ecocyc_28,yes,no,bie_down
gadx,adiy,+,ecocyc_28_AND_regdb_13,no,no,bie_down
gadx,nac,-,ecocyc_28_AND_regdb_13,yes,no,bie_down
gadx,gadx,+,ecocyc_28_AND_regdb_13,yes,no,bie_down
gadx,fis,-,ecocyc_28,yes,no,bie_down
gadx,hns,-,ecocyc_28,yes,no,bie_down
gadx,gady,+,ecocyc_28,no,no,bie_down
gadx,gadw,±,ecocyc_28_AND_regdb_13,no,no,bie_down
gadx,fnr,-,ecocyc_28,yes,no,bie_down
gadx,gade,+,ecocyc_28_AND_regdb_13,yes,no,bie_down
gadx,h-ns,-,regdb_13,no,no,bie_down
gadx,gadrcs,+,regdb_13,no,no,bie_down
gcvp,rpod,+,ecocyc_28,no,yes,bie_down
gcvp,crp,+,ecocyc_28_AND_regdb_13,yes,no,bie_down
gcvp,gcva,±,ecocyc_28_AND_regdb_13,no,no,bie_down
gcvp,purr,-,ecocyc_28,yes,no,bie_down
gcvp,lrp,+,ecocyc_28_AND_regdb_13,yes,no,bie_down
gcvp,fnr,+,ecocyc_28,yes,no,bie_down
glsa,rpos,+,ecocyc_28,no,yes,bie_down
glsa,gadx,+,ecocyc_28_AND_regdb_13,yes,no,bie_down
glsa,cpxr,-,ecocyc_28,yes,no,bie_down
hdea,torr,+,ecocyc_28,no,no,bie_down
hdea,phop,+,ecocyc_28_AND_regdb_13,no,no,bie_down
