gene,regulator,polarity,source,is_global_regulator,is_sigma_factor,deg_source
pfkb,sutr,-,ecocyc_28,no,no,zhang_up
phop,mica,-,ecocyc_28_AND_regdb_13,no,no,zhang_up
phop,gcvb,-,ecocyc_28_AND_regdb_13,yes,no,zhang_up
phop,phop,±,ecocyc_28_AND_regdb_13,no,no,zhang_up
phop,rpoh,+,ecocyc_28,no,yes,zhang_up
prlc,rpoh,+,ecocyc_28,no,yes,zhang_up
rapa,rpoh,+,ecocyc_28,no,yes,zhang_up
rapa,rpod,+,ecocyc_28,no,yes,zhang_up
ribd,rpod,+,ecocyc_28,no,yes,zhang_up
rlme,lrp,+,ecocyc_28,yes,no,zhang_up
rlme,rpod,+,ecocyc_28,no,yes,zhang_up
rlme,rpoh,+,ecocyc_28,no,yes,zhang_up
seqa,hupa,-,ecocyc_28,no,no,zhang_up
seqa,hupb,-,ecocyc_28,no,no,zhang_up
thil,rpoh,+,ecocyc_28,no,yes,zhang_up
thil,rpod,+,ecocyc_28,no,yes,zhang_up
thil,nac,-,ecocyc_28_AND_regdb_13,yes,no,zhang_up
topa,rpod,+,ecocyc_28,no,yes,zhang_up
topa,lrp,-,ecocyc_28,yes,no,zhang_up
topa,fis,±,ecocyc_28_AND_regdb_13,yes,no,zhang_up
topa,rpos,+,ecocyc_28,no,yes,zhang_up
topa,rpoh,+,ecocyc_28,no,yes,zhang_up
ybed,rpoh,+,ecocyc_28,no,yes,zhang_up
ybed,rpod,+,ecocyc_28,no,yes,zhang_up
ybez,rpoh,+,ecocyc_28,no,yes,zhang_up
ycjf,pgrr,-,ecocyc_28_AND_regdb_13,no,no,zhang_up
ycjf,rpoh,+,ecocyc_28,no,yes,zhang_up
yead,rpoh,+,ecocyc_28,no,yes,zhang_up
yead,cra,-,ecocyc_28_AND_regdb_13,yes,no,zhang_up
yihx,fur,+,ecocyc_28_AND_regdb_13,yes,no,zhang_up
yqia,creb,+,ecocyc_28,no,no,zhang_up
