regulator,group1,group2,intersection,group1_only,group2_only
arac,1,1,1,0,0
arca,1,1,1,0,0
crp,1,1,1,0,0
dcur,1,1,1,0,0
fadr,1,1,1,0,0
fliz,1,1,1,0,0
gade,1,1,1,0,0
gadw,1,1,1,0,0
gadx,1,1,1,0,0
galr,1,1,1,0,0
gals,1,1,1,0,0
glcc,1,1,1,0,0
iclr,1,1,1,0,0
lrp,1,1,1,0,0
mlc,1,1,1,0,0
pepa,1,1,1,0,0
rbsr,1,1,1,0,0
rob,1,1,1,0,0
rutr,1,1,1,0,0
torr,1,1,1,0,0
yiau,1,1,1,0,0
