gene,regulator,polarity,source,is_global_regulator,is_sigma_factor,deg_source
psta,ihfa,+,ecocyc_28,yes,no,vazulka_up
psta,rpos,+,ecocyc_28,no,yes,vazulka_up
psta,fnr,+,ecocyc_28,yes,no,vazulka_up
psta,ihfb,+,ecocyc_28,yes,no,vazulka_up
psta,phob,+,ecocyc_28_AND_regdb_13,yes,no,vazulka_up
psta,ihf,+,regdb_13,no,no,vazulka_up
pstc,rpod,+,ecocyc_28,no,yes,vazulka_up
pstc,ihfa,+,ecocyc_28,yes,no,vazulka_up
pstc,rpos,+,ecocyc_28,no,yes,vazulka_up
pstc,nac,-,ecocyc_28_AND_regdb_13,yes,no,vazulka_up
pstc,fnr,+,ecocyc_28,yes,no,vazulka_up
pstc,ihfb,+,ecocyc_28,yes,no,vazulka_up
pstc,phob,+,ecocyc_28_AND_regdb_13,yes,no,vazulka_up
pstc,ihf,+,regdb_13,no,no,vazulka_up
psts,rpod,+,ecocyc_28,no,yes,vazulka_up
psts,ihfa,+,ecocyc_28,yes,no,vazulka_up
psts,rpos,+,ecocyc_28,no,yes,vazulka_up
psts,nac,-,ecocyc_28_AND_regdb_13,yes,no,vazulka_up
psts,fnr,+,ecocyc_28,yes,no,vazulka_up
psts,ihfb,+,ecocyc_28,yes,no,vazulka_up
psts,phob,+,ecocyc_28_AND_regdb_13,yes,no,vazulka_up
psts,ihf,+,regdb_13,no,no,vazulka_up
rbsa,dsra,-,ecocyc_28_AND_regdb_13,no,no,vazulka_up
rbsa,crp,+,ecocyc_28,yes,no,vazulka_up
rbsa,rbsr,-,ecocyc_28_AND_regdb_13,no,no,vazulka_up
rbsa,rpod,+,ecocyc_28,no,yes,vazulka_up
rbsc,dsra,-,ecocyc_28_AND_regdb_13,no,no,vazulka_up
rbsc,crp,+,ecocyc_28,yes,no,vazulka_up
rbsc,rbsr,-,ecocyc_28_AND_regdb_13,no,no,vazulka_up
rbsc,rpod,+,ecocyc_28,no,yes,vazulka_up
rsta,phop,+,ecocyc_28_AND_regdb_13,no,no,vazulka_up
rsta,arca,+,ecocyc_28_AND_regdb_13,yes,no,vazulka_up
rstb,phop,+,ecocyc_28_AND_regdb_13,no,no,vazulka_up
slyb,phop,±,ecocyc_28_AND_regdb_13,no,no,vazulka_up
speg,rpos,+,ecocyc_28,no,yes,vazulka_up
speg,gadx,-,ecocyc_28_AND_regdb_13,yes,no,vazulka_up
tada,rpoh,+,ecocyc_28,no,yes,vazulka_up
tada,nsrr,-,ecocyc_28,yes,no,vazulka_up
tatc,rpod,+,ecocyc_28,no,yes,vazulka_up
tatd,rpod,+,ecocyc_28,no,yes,vazulka_up
tqsa,fur,+,ecocyc_28_AND_regdb_13,yes,no,vazulka_up
ybed,rpoh,+,ecocyc_28,no,yes,vazulka_up
ybed,rpod,+,ecocyc_28,no,yes,vazulka_up
ybjx,lrp,+,ecocyc_28,yes,no,vazulka_up
ybjx,nac,-,ecocyc_28_AND_regdb_13,yes,no,vazulka_up
ycca,cpxr,+,ecocyc_28_AND_regdb_13,yes,no,vazulka_up
ycca,rpod,+,ecocyc_28,no,yes,vazulka_up
ycei,rpoh,+,ecocyc_28,no,yes,vazulka_up
ycei,rpod,+,ecocyc_28,no,yes,vazulka_up
ycjf,pgrr,-,ecocyc_28_AND_regdb_13,no,no,vazulka_up
ycjf,rpoh,+,ecocyc_28,no,yes,vazulka_up
ycjx,pgrr,-,ecocyc_28_AND_regdb_13,no,no,vazulka_up
ycjx,rpoh,+,ecocyc_28,no,yes,vazulka_up
yebe,cpxr,+,ecocyc_28_AND_regdb_13,yes,no,vazulka_up
yebe,rpod,+,ecocyc_28,no,yes,vazulka_up
yebz,fnrs,-,ecocyc_28,no,no,vazulka_up
yfde,evga,+,ecocyc_28_AND_regdb_13,no,no,vazulka_up
yfde,rpod,+,ecocyc_28,no,yes,vazulka_up
yfde,nac,-,ecocyc_28_AND_regdb_13,yes,no,vazulka_up
yfdx,evga,+,ecocyc_28_AND_regdb_13,no,no,vazulka_up
yfdx,rpod,+,ecocyc_28,no,yes,vazulka_up
ynfb,nac,+,ecocyc_28_AND_regdb_13,yes,no,vazulka_up
ynfb,rpos,+,ecocyc_28,no,yes,vazulka_up
ynfb,gadx,-,ecocyc_28_AND_regdb_13,yes,no,vazulka_up
yoba,nac,+,ecocyc_28_AND_regdb_13,yes,no,vazulka_up
yoba,fnrs,-,ecocyc_28,no,no,vazulka_up
yqja,rpoe,+,ecocyc_28,no,yes,vazulka_up
yqja,cpxr,+,ecocyc_28_AND_regdb_13,yes,no,vazulka_up
yqja,rpod,+,ecocyc_28,no,yes,vazulka_up
yrbl,phop,+,ecocyc_28_AND_regdb_13,no,no,vazulka_up
yrbl,soxs,+,ecocyc_28_AND_regdb_13,yes,no,vazulka_up
yrbl,fur,-,ecocyc_28,yes,no,vazulka_up
yrbl,basr,-,ecocyc_28_AND_regdb_13,no,no,vazulka_up
yrbl,soxr,+,ecocyc_28_AND_regdb_13,no,no,vazulka_up
