gene,regulator,polarity,source,is_global_regulator,is_sigma_factor,deg_source
fecc,hypt,-,ecocyc_28,no,no,ceroni_up
fecc,feci,+,ecocyc_28,no,yes,ceroni_up
fecc,pdhr,+,ecocyc_28,yes,no,ceroni_up
fecc,fur,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
fecc,crp,+,ecocyc_28,yes,no,ceroni_up
fecd,hypt,-,ecocyc_28,no,no,ceroni_up
fecd,feci,+,ecocyc_28,no,yes,ceroni_up
fecd,pdhr,+,ecocyc_28,yes,no,ceroni_up
fecd,fur,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
fecd,crp,+,ecocyc_28,yes,no,ceroni_up
fucp,spf,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
fucp,rpod,+,ecocyc_28,no,yes,ceroni_up
fucp,fucr,+,ecocyc_28,no,no,ceroni_up
fucp,crp,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
fucp,srsr,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
fxsa,rpoh,+,ecocyc_28,no,yes,ceroni_up
fxsa,lrp,±,ecocyc_28,yes,no,ceroni_up
gady,gadw,-,ecocyc_28,no,no,ceroni_up
gady,rcsb,+,ecocyc_28,yes,no,ceroni_up
gady,lrp,+,ecocyc_28,yes,no,ceroni_up
gady,rpos,+,ecocyc_28,no,yes,ceroni_up
gady,sdia,+,ecocyc_28,no,no,ceroni_up
gady,gadx,+,ecocyc_28,yes,no,ceroni_up
gady,lldr,+,ecocyc_28_AND_regdb_13,no,no,ceroni_up
gfca,yjjq,-,ecocyc_28_AND_regdb_13,no,no,ceroni_up
gfca,rpod,+,ecocyc_28,no,yes,ceroni_up
glnx,rpod,+,ecocyc_28,no,yes,ceroni_up
glnx,fis,+,ecocyc_28,yes,no,ceroni_up
gros,nac,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
gros,rpoh,+,ecocyc_28,no,yes,ceroni_up
gros,rpod,+,ecocyc_28,no,yes,ceroni_up
gros,lrp,-,ecocyc_28,yes,no,ceroni_up
gspc,slya,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
gspc,rpod,+,ecocyc_28,no,yes,ceroni_up
gspc,hns,-,ecocyc_28,yes,no,ceroni_up
gspc,fur,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
gspc,h-ns,-,regdb_13,no,no,ceroni_up
htpg,ascg,-,ecocyc_28_AND_regdb_13,no,no,ceroni_up
htpg,nac,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
htpg,crp,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
htpg,rpon,+,ecocyc_28,no,yes,ceroni_up
htpg,rpoh,+,ecocyc_28,no,yes,ceroni_up
hyaa,fis,-,ecocyc_28,yes,no,ceroni_up
hyaa,rpod,+,ecocyc_28,no,yes,ceroni_up
hyaa,iscr,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
hyaa,arca,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
hyaa,ydeo,+,ecocyc_28_AND_regdb_13,no,no,ceroni_up
hyaa,rpos,+,ecocyc_28,no,yes,ceroni_up
hyaa,narl,-,ecocyc_28,yes,no,ceroni_up
hyaa,narp,-,ecocyc_28,yes,no,ceroni_up
hyaa,appy,+,ecocyc_28,no,no,ceroni_up
hycc,nsrr,-,ecocyc_28,yes,no,ceroni_up
hycc,ihfa,+,ecocyc_28,yes,no,ceroni_up
hycc,rpon,+,ecocyc_28,no,yes,ceroni_up
hycc,mode,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
hycc,ihfb,+,ecocyc_28,yes,no,ceroni_up
hycc,fhla,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
hycc,ihf,+,regdb_13,no,no,ceroni_up
ibpa,nac,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
ibpa,lrp,+,ecocyc_28,yes,no,ceroni_up
ibpa,ibpa,-,ecocyc_28,no,no,ceroni_up
ibpa,rpoh,+,ecocyc_28,no,yes,ceroni_up
ibpa,small heat shock protein ibpa,-,regdb_13,no,no,ceroni_up
ibpb,ihfa,+,ecocyc_28,yes,no,ceroni_up
ibpb,lrp,+,ecocyc_28,yes,no,ceroni_up
ibpb,rpon,+,ecocyc_28,no,yes,ceroni_up
ibpb,ihfb,+,ecocyc_28,yes,no,ceroni_up
ibpb,rpoh,+,ecocyc_28,no,yes,ceroni_up
ibpb,ibpa,-,ecocyc_28,no,no,ceroni_up
laca,rpod,+,ecocyc_28,no,yes,ceroni_up
laca,crp,±,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
laca,mara,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
laca,laci,-,ecocyc_28_AND_regdb_13,no,no,ceroni_up
laca,hns,-,ecocyc_28,yes,no,ceroni_up
laca,h-ns,-,regdb_13,no,no,ceroni_up
lacy,rpod,+,ecocyc_28,no,yes,ceroni_up
lacy,crp,±,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
lacy,mara,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
lacy,laci,-,ecocyc_28_AND_regdb_13,no,no,ceroni_up
lacy,hns,-,ecocyc_28,yes,no,ceroni_up
lacy,h-ns,-,regdb_13,no,no,ceroni_up
lacz,rpod,+,ecocyc_28,no,yes,ceroni_up
lacz,crp,±,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
lacz,mara,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
lacz,laci,-,ecocyc_28_AND_regdb_13,no,no,ceroni_up
lacz,hns,-,ecocyc_28,yes,no,ceroni_up
lacz,h-ns,-,regdb_13,no,no,ceroni_up
mhpe,mhpr,+,ecocyc_28_AND_regdb_13,no,no,ceroni_up
mhpe,crp,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
mhpe,rpod,+,ecocyc_28,no,yes,ceroni_up
nikc,nikr,-,ecocyc_28_AND_regdb_13,no,no,ceroni_up
nikc,fnr,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
nikc,narl,-,ecocyc_28,yes,no,ceroni_up
nikc,rpon,+,ecocyc_28,no,yes,ceroni_up
nikc,cra,+,ecocyc_28,yes,no,ceroni_up
nrfg,fis,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
nrfg,flhd,+,ecocyc_28,yes,no,ceroni_up
nrfg,ihfa,±,ecocyc_28,yes,no,ceroni_up
nrfg,rpod,+,ecocyc_28,no,yes,ceroni_up
nrfg,nsrr,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
nrfg,narp,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
nrfg,flhc,+,ecocyc_28,yes,no,ceroni_up
nrfg,fnr,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
nrfg,ihfb,±,ecocyc_28,yes,no,ceroni_up
nrfg,narl,±,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
nrfg,nac,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
nrfg,ihf,±,regdb_13,no,no,ceroni_up
qseb,basr,+,ecocyc_28_AND_regdb_13,no,no,ceroni_up
qseb,rpod,+,ecocyc_28,no,yes,ceroni_up
qseb,lrp,-,ecocyc_28,yes,no,ceroni_up
qseb,qseb,+,ecocyc_28_AND_regdb_13,no,no,ceroni_up
rclc,rpoe,+,ecocyc_28,no,yes,ceroni_up
rclc,rclr,+,ecocyc_28_AND_regdb_13,no,no,ceroni_up
ulaf,rpod,+,ecocyc_28,no,yes,ceroni_up
ulaf,ihfb,-,ecocyc_28,yes,no,ceroni_up
ulaf,ular,-,ecocyc_28_AND_regdb_13,no,no,ceroni_up
ulaf,ihfa,-,ecocyc_28,yes,no,ceroni_up
ulaf,crp,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
wzc,rpod,+,ecocyc_28,no,yes,ceroni_up
wzc,rcsb,+,ecocyc_28,yes,no,ceroni_up
wzc,nac,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
wzc,rpoe,+,ecocyc_28,no,yes,ceroni_up
wzc,rcsa,+,ecocyc_28,no,no,ceroni_up
wzc,rcsab,+,regdb_13,no,no,ceroni_up
yaau,argr,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
yaau,rpon,+,ecocyc_28,no,yes,ceroni_up
ybck,nac,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
ycbv,glar,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
yccm,nac,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
yehl,lrp,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
yial,rpod,+,ecocyc_28,no,yes,ceroni_up
yial,ihfa,+,ecocyc_28,yes,no,ceroni_up
yial,plar,-,ecocyc_28_AND_regdb_13,no,no,ceroni_up
yial,crp,±,ecocyc_28_AND_regdb_13,yes,no,ceroni_up
yial,rpoe,+,ecocyc_28,no,yes,ceroni_up
yial,ihfb,+,ecocyc_28,yes,no,ceroni_up
yial,ihf,+,regdb_13,no,no,ceroni_up
